node_id,name,cell_type,logic_depth,fanout,fan_in,slack_ns,cell_delay_ps,drive_strength,cell_area_um2,congestion_score,is_critical
834,BUF_4_D06_00834,Buffer,6,15,2,-0.042174,51,4,0.964,0.9288,1
835,BUF_2_D02_00835,Buffer,2,6,4,0.092757,31,2,0.828,0.252,0
836,REG_4_D03_00836,Register,3,4,4,0.102745,43,4,1.537,0.3497,0
837,LOG_8_D02_00837,Logic,2,2,4,0.066048,41,8,2.512,0.4925,0
838,REG_8_D03_00838,Register,3,8,1,0.029182,40,8,2.689,0.2384,0
839,LOG_16_D01_00839,Logic,1,7,1,0.105057,13,16,5.474,0.4955,0
840,PRT_1_D07_00840,Port,7,6,2,0.063336,23,1,0.517,0.3006,0
841,REG_1_D08_00841,Register,8,13,5,-0.027586,27,1,0.598,0.9471,1
842,LOG_2_D08_00842,Logic,8,7,4,0.112401,35,2,0.893,0.2461,0
843,BUF_8_D10_00843,Buffer,10,12,1,-0.067058,48,8,2.107,0.4539,1
844,LOG_4_D10_00844,Logic,10,15,5,-0.05626,39,4,1.295,0.8365,1
845,LOG_1_D07_00845,Logic,7,5,3,0.06069,14,1,0.613,0.3908,0
846,BUF_4_D04_00846,Buffer,4,7,3,0.088395,11,4,1.128,0.327,0
847,LOG_16_D08_00847,Logic,8,11,4,-0.060991,41,16,5.111,0.5347,1
848,PRT_1_D05_00848,Port,5,3,1,0.034992,15,1,0.57,0.4275,0
849,LOG_4_D10_00849,Logic,10,12,2,-0.079433,26,4,1.063,0.8663,1
850,PRT_1_D07_00850,Port,7,8,2,0.1255,12,1,0.539,0.1827,0
851,LOG_4_D05_00851,Logic,5,2,2,0.148996,12,4,1.543,0.3792,0
852,BUF_16_D04_00852,Buffer,4,2,3,0.027725,34,16,4.851,0.2009,0
853,LOG_4_D06_00853,Logic,6,1,4,0.019564,38,4,1.052,0.3673,0
854,BUF_2_D12_00854,Buffer,12,14,1,0.000681,40,2,0.835,0.7636,1
855,REG_8_D04_00855,Register,4,4,3,0.073167,16,8,1.952,0.268,0
856,LOG_2_D02_00856,Logic,2,4,1,0.067976,44,2,0.884,0.2708,0
857,LOG_4_D05_00857,Logic,5,7,2,0.097469,16,4,1.573,0.2679,0
858,REG_1_D08_00858,Register,8,8,4,0.091687,23,1,0.494,0.2945,0
859,PRT_2_D05_00859,Port,5,7,4,0.052183,12,2,0.786,0.3481,0
860,LOG_8_D06_00860,Logic,6,9,4,-0.02009,55,8,2.462,0.8368,1
861,BUF_1_D06_00861,Buffer,6,8,3,-0.036864,51,1,0.562,0.8949,1
862,LOG_1_D06_00862,Logic,6,7,4,0.122309,21,1,0.504,0.2413,0
863,BUF_16_D06_00863,Buffer,6,1,3,0.069907,15,16,3.36,0.1496,0
864,BUF_1_D06_00864,Buffer,6,3,1,0.14279,29,1,0.606,0.0595,0
865,LOG_2_D06_00865,Logic,6,2,1,0.080204,17,2,0.935,0.2129,0
866,LOG_16_D04_00866,Logic,4,5,2,0.137045,18,16,5.047,0.1992,0
867,PRT_2_D01_00867,Port,1,1,1,0.077717,7,2,0.713,0.4061,0
868,LOG_8_D04_00868,Logic,4,1,3,0.113738,29,8,1.71,0.4158,0
869,BUF_1_D08_00869,Buffer,8,5,1,-0.073719,51,1,0.453,0.8111,1
870,REG_4_D03_00870,Register,3,2,4,0.033171,24,4,1.24,0.3226,0
871,BUF_8_D05_00871,Buffer,5,5,4,0.034387,41,8,2.103,0.1689,0
872,LOG_16_D04_00872,Logic,4,7,3,0.075086,39,16,3.483,0.4584,0
873,LOG_8_D09_00873,Logic,9,15,4,0.000874,31,8,1.858,0.8314,1
874,PRT_4_D07_00874,Port,7,4,4,0.058624,24,4,1.015,0.3034,0
875,BUF_2_D02_00875,Buffer,2,2,2,0.035114,42,2,0.634,0.4739,0
876,LOG_4_D08_00876,Logic,8,4,1,0.116274,24,4,1.567,0.1634,0
877,LOG_16_D07_00877,Logic,7,1,3,0.105108,36,16,4.299,0.3898,0
878,PRT_1_D07_00878,Port,7,9,4,-0.019746,30,1,0.535,0.7072,1
879,LOG_8_D03_00879,Logic,3,1,2,0.080391,17,8,2.892,0.1047,0
880,LOG_16_D07_00880,Logic,7,8,2,0.095794,13,16,4.038,0.2861,0
881,LOG_16_D06_00881,Logic,6,10,3,-0.018805,42,16,3.732,0.8901,1
882,REG_4_D03_00882,Register,3,3,3,0.080871,44,4,1.316,0.142,0
883,LOG_2_D09_00883,Logic,9,7,3,-0.001198,33,2,0.81,0.8101,1
884,REG_4_D01_00884,Register,1,6,4,0.030988,5,4,1.461,0.2617,0
885,LOG_2_D02_00885,Logic,2,8,3,0.018734,43,2,0.627,0.3312,0
886,BUF_16_D04_00886,Buffer,4,6,1,0.139543,32,16,5.034,0.1736,0
887,LOG_4_D07_00887,Logic,7,5,2,0.016234,18,4,1.043,0.1186,0
888,BUF_16_D07_00888,Buffer,7,12,5,-0.025189,42,16,4.839,0.6415,1
889,LOG_2_D03_00889,Logic,3,1,2,0.148418,44,2,0.657,0.0911,0
890,LOG_8_D01_00890,Logic,1,6,1,0.134913,37,8,2.181,0.0735,0
891,LOG_8_D05_00891,Logic,5,2,2,0.086221,29,8,2.068,0.2198,0
892,REG_2_D06_00892,Register,6,2,2,0.143527,22,2,0.936,0.4755,0
893,BUF_2_D08_00893,Buffer,8,5,1,0.085896,27,2,0.61,0.2459,0
894,LOG_8_D08_00894,Logic,8,6,4,0.035998,17,8,2.099,0.3019,0
895,PRT_4_D01_00895,Port,1,4,4,0.057344,42,4,1.163,0.1377,0
896,PRT_8_D05_00896,Port,5,1,3,0.009862,35,8,1.57,0.1737,0
897,BUF_16_D05_00897,Buffer,5,5,1,0.145815,35,16,4.723,0.4205,0
898,LOG_2_D08_00898,Logic,8,2,1,0.058582,14,2,0.948,0.3258,0
899,LOG_1_D09_00899,Logic,9,5,1,-0.042313,45,1,0.622,0.8053,1
900,LOG_2_D04_00900,Logic,4,1,3,0.126405,25,2,0.962,0.4317,0
901,BUF_1_D06_00901,Buffer,6,1,4,0.065375,8,1,0.489,0.3505,0
902,REG_2_D03_00902,Register,3,5,1,0.030025,43,2,0.875,0.07,0
903,LOG_16_D01_00903,Logic,1,5,3,0.086281,34,16,5.376,0.103,0
904,LOG_2_D09_00904,Logic,9,5,1,-0.001969,30,2,0.727,0.5413,1
905,BUF_2_D01_00905,Buffer,1,3,1,0.036541,10,2,0.723,0.2185,0
906,BUF_4_D04_00906,Buffer,4,3,3,0.012734,16,4,1.012,0.3677,0
907,LOG_4_D04_00907,Logic,4,4,3,0.133117,23,4,1.458,0.1297,0
908,LOG_2_D08_00908,Logic,8,6,3,0.055585,33,2,0.615,0.3388,0
909,REG_2_D07_00909,Register,7,3,2,0.149095,23,2,0.737,0.2452,0
910,PRT_1_D05_00910,Port,5,2,2,0.042441,7,1,0.553,0.2605,0
911,BUF_16_D08_00911,Buffer,8,3,4,0.090089,29,16,5.584,0.2175,0
912,LOG_1_D02_00912,Logic,2,6,1,0.028019,26,1,0.487,0.264,0
913,LOG_8_D03_00913,Logic,3,8,2,0.114047,44,8,2.45,0.2476,0
914,BUF_8_D07_00914,Buffer,7,8,2,0.041623,26,8,2.586,0.2179,0
915,LOG_8_D04_00915,Logic,4,2,4,0.066755,41,8,2.449,0.1712,0
916,LOG_2_D03_00916,Logic,3,5,2,0.142967,13,2,0.865,0.3056,0
917,REG_8_D01_00917,Register,1,2,3,0.119965,27,8,2.134,0.1137,0
918,LOG_2_D03_00918,Logic,3,4,2,0.048686,20,2,0.775,0.0862,0
919,BUF_16_D03_00919,Buffer,3,6,1,0.074215,35,16,4.898,0.2051,0
920,BUF_8_D08_00920,Buffer,8,7,4,0.107402,11,8,1.706,0.3934,0
921,REG_16_D03_00921,Register,3,7,3,0.135213,32,16,3.96,0.4189,0
922,LOG_4_D08_00922,Logic,8,1,2,0.13341,20,4,1.19,0.1302,0
923,BUF_2_D06_00923,Buffer,6,13,5,-0.016107,39,2,0.8,0.9073,1
924,LOG_2_D08_00924,Logic,8,10,1,-0.051135,52,2,0.714,0.777,1
925,LOG_8_D08_00925,Logic,8,1,3,0.143984,15,8,2.592,0.2398,0
926,REG_1_D08_00926,Register,8,2,3,0.10448,30,1,0.482,0.0956,0
927,LOG_8_D07_00927,Logic,7,8,1,0.07549,30,8,2.734,0.482,0
928,LOG_16_D05_00928,Logic,5,2,4,0.077799,26,16,5.81,0.4015,0
929,LOG_2_D07_00929,Logic,7,10,5,-0.015433,30,2,0.603,0.8852,1
930,PRT_1_D05_00930,Port,5,4,4,0.068059,7,1,0.624,0.2591,0
931,LOG_16_D01_00931,Logic,1,6,3,0.066727,6,16,3.555,0.3537,0
932,LOG_1_D07_00932,Logic,7,1,4,0.052072,43,1,0.521,0.3362,0
933,LOG_8_D07_00933,Logic,7,4,2,0.017187,14,8,2.19,0.0926,0
934,LOG_2_D08_00934,Logic,8,4,4,0.010893,7,2,0.844,0.197,0
935,BUF_8_D02_00935,Buffer,2,7,1,0.053977,24,8,2.141,0.3365,0
936,LOG_4_D05_00936,Logic,5,2,4,0.144948,41,4,1.696,0.4071,0
937,BUF_4_D04_00937,Buffer,4,1,3,0.088134,32,4,1.497,0.1468,0
938,REG_1_D05_00938,Register,5,1,4,0.136913,22,1,0.531,0.3552,0
939,LOG_4_D07_00939,Logic,7,3,3,0.043723,45,4,0.978,0.3196,0
940,LOG_16_D11_00940,Logic,11,9,2,-0.074584,54,16,4.046,0.5939,1
941,BUF_2_D07_00941,Buffer,7,8,1,0.054728,33,2,0.785,0.1938,0
942,BUF_1_D04_00942,Buffer,4,3,4,0.042075,41,1,0.576,0.0645,0
943,BUF_4_D06_00943,Buffer,6,2,2,0.113462,24,4,1.501,0.2883,0
944,LOG_16_D08_00944,Logic,8,1,2,0.095605,27,16,4.081,0.125,0
945,PRT_16_D06_00945,Port,6,8,5,-0.016756,49,16,3.121,0.9448,1
946,BUF_4_D02_00946,Buffer,2,2,4,0.036654,41,4,1.043,0.4965,0
947,LOG_4_D07_00947,Logic,7,7,3,0.113936,43,4,1.156,0.2382,0
948,LOG_8_D06_00948,Logic,6,14,3,-0.037304,39,8,2.292,0.7163,1
949,LOG_8_D08_00949,Logic,8,3,2,0.063008,26,8,2.55,0.0515,0
950,BUF_1_D02_00950,Buffer,2,7,4,0.146266,45,1,0.574,0.2346,0
951,LOG_4_D10_00951,Logic,10,12,1,-0.029037,26,4,1.388,0.8161,1
952,LOG_16_D08_00952,Logic,8,2,3,0.008294,29,16,4.336,0.3206,0
953,LOG_2_D03_00953,Logic,3,8,3,0.109844,35,2,0.729,0.1577,0
954,LOG_2_D01_00954,Logic,1,4,4,0.071583,33,2,0.919,0.3577,0
955,PRT_1_D02_00955,Port,2,6,2,0.040505,9,1,0.6,0.3749,0
956,BUF_4_D09_00956,Buffer,9,12,4,-0.006716,51,4,1.607,0.4852,1
957,BUF_1_D01_00957,Buffer,1,8,4,0.125024,30,1,0.523,0.0769,0
958,BUF_1_D08_00958,Buffer,8,7,1,0.020025,42,1,0.594,0.4312,0
959,LOG_4_D06_00959,Logic,6,3,2,0.120355,11,4,1.414,0.1445,0
960,LOG_4_D11_00960,Logic,11,11,2,-0.015657,53,4,1.53,0.6212,1
961,BUF_4_D10_00961,Buffer,10,8,5,-0.076962,58,4,0.921,0.52,1
962,REG_4_D06_00962,Register,6,5,3,0.141995,45,4,1.28,0.1212,0
963,LOG_4_D05_00963,Logic,5,3,2,0.026246,29,4,1.409,0.1815,0
964,LOG_16_D04_00964,Logic,4,5,2,0.089714,37,16,3.999,0.1667,0
965,BUF_4_D03_00965,Buffer,3,6,2,0.090135,38,4,1.202,0.2755,0
966,PRT_1_D11_00966,Port,11,6,5,-0.039026,49,1,0.584,0.692,1
967,LOG_2_D04_00967,Logic,4,5,2,0.037525,12,2,0.743,0.1752,0
968,LOG_1_D01_00968,Logic,1,4,2,0.057716,45,1,0.64,0.0648,0
969,BUF_4_D05_00969,Buffer,5,2,1,0.069762,20,4,1.538,0.2853,0
970,LOG_16_D11_00970,Logic,11,7,2,-0.021381,27,16,3.55,0.678,1
971,LOG_2_D04_00971,Logic,4,2,2,0.080771,19,2,0.834,0.0774,0
972,BUF_8_D08_00972,Buffer,8,2,1,0.051234,17,8,1.686,0.3353,0
973,LOG_16_D04_00973,Logic,4,2,2,0.091753,5,16,4.075,0.185,0
974,PRT_16_D08_00974,Port,8,4,4,0.148874,31,16,3.566,0.1633,0
975,BUF_2_D06_00975,Buffer,6,8,3,0.142958,39,2,0.736,0.1848,0
976,BUF_8_D10_00976,Buffer,10,8,4,-0.070525,36,8,1.51,0.8283,1
977,REG_1_D08_00977,Register,8,8,2,0.030925,24,1,0.635,0.3922,0
978,LOG_4_D03_00978,Logic,3,4,1,0.115614,37,4,1.156,0.1459,0
979,BUF_2_D02_00979,Buffer,2,5,2,0.087796,15,2,0.907,0.1196,0
980,REG_8_D03_00980,Register,3,3,3,0.143723,43,8,2.748,0.4915,0
981,LOG_4_D05_00981,Logic,5,8,3,0.058765,27,4,1.26,0.1878,0
982,LOG_4_D07_00982,Logic,7,7,1,0.115522,31,4,1.417,0.2318,0
983,LOG_4_D08_00983,Logic,8,5,1,0.123687,21,4,1.566,0.141,0
984,LOG_16_D07_00984,Logic,7,7,3,0.08592,18,16,4.309,0.3826,0
985,REG_8_D02_00985,Register,2,2,2,0.028261,42,8,3.023,0.3753,0
986,PRT_1_D07_00986,Port,7,8,2,0.045621,29,1,0.47,0.323,0
987,BUF_1_D05_00987,Buffer,5,6,4,0.138923,13,1,0.515,0.1,0
988,REG_1_D07_00988,Register,7,3,2,0.090522,40,1,0.538,0.3083,0
989,LOG_4_D05_00989,Logic,5,5,1,0.025368,25,4,1.624,0.3965,0
990,LOG_2_D04_00990,Logic,4,3,3,0.072907,26,2,0.871,0.2574,0
991,BUF_8_D05_00991,Buffer,5,1,2,0.022283,30,8,2.777,0.2349,0
992,REG_16_D06_00992,Register,6,12,3,-0.078623,27,16,5.494,0.6686,1
993,LOG_1_D08_00993,Logic,8,5,3,0.096984,41,1,0.645,0.3805,0
994,REG_8_D03_00994,Register,3,2,4,0.093455,9,8,2.808,0.4968,0
995,LOG_16_D03_00995,Logic,3,6,1,0.031343,34,16,5.2,0.3089,0
996,BUF_1_D07_00996,Buffer,7,1,4,0.088337,29,1,0.452,0.0529,0
997,LOG_8_D03_00997,Logic,3,5,2,0.089735,39,8,2.546,0.3955,0
998,LOG_1_D06_00998,Logic,6,3,2,0.117084,16,1,0.455,0.1428,0
999,BUF_2_D01_00999,Buffer,1,3,3,0.143426,25,2,0.863,0.1974,0
1000,LOG_1_D03_01000,Logic,3,7,3,0.038782,27,1,0.477,0.4639,0
1001,REG_8_D09_01001,Register,9,5,4,-0.077839,38,8,1.579,0.8838,1
1002,LOG_16_D04_01002,Logic,4,4,4,0.090581,16,16,5.623,0.1061,0
1003,BUF_4_D02_01003,Buffer,2,3,2,0.022452,43,4,1.5,0.2701,0
1004,LOG_16_D07_01004,Logic,7,7,1,-0.012018,41,16,3.058,0.6299,1
1005,LOG_4_D01_01005,Logic,1,7,4,0.063045,27,4,1.657,0.4359,0
1006,REG_8_D07_01006,Register,7,5,2,0.149957,29,8,1.525,0.088,0
1007,PRT_2_D06_01007,Port,6,1,2,0.127875,5,2,0.807,0.1298,0
1008,LOG_4_D08_01008,Logic,8,1,1,0.09145,23,4,1.394,0.1444,0
1009,REG_4_D07_01009,Register,7,3,2,0.140762,16,4,1.603,0.4844,0
1010,LOG_4_D03_01010,Logic,3,1,4,0.034591,28,4,1.398,0.2316,0
1011,LOG_8_D06_01011,Logic,6,9,1,-0.00445,34,8,1.574,0.4671,1
1012,LOG_8_D03_01012,Logic,3,3,1,0.007166,10,8,3.081,0.4537,0
1013,LOG_16_D08_01013,Logic,8,8,4,0.12914,13,16,5.29,0.2915,0
1014,LOG_16_D08_01014,Logic,8,8,3,0.023589,28,16,4.839,0.3454,0
1015,LOG_2_D09_01015,Logic,9,15,5,-0.063316,33,2,0.69,0.5597,1
1016,LOG_2_D06_01016,Logic,6,15,4,-0.056005,40,2,0.7,0.7575,1
1017,BUF_4_D05_01017,Buffer,5,6,4,0.101912,41,4,1.508,0.284,0
1018,LOG_8_D09_01018,Logic,9,9,2,-0.030754,27,8,2.511,0.9173,1
1019,REG_2_D03_01019,Register,3,1,2,0.097021,20,2,0.759,0.4259,0
1020,LOG_8_D09_01020,Logic,9,11,3,-0.064041,50,8,3.088,0.8848,1
1021,LOG_4_D05_01021,Logic,5,8,1,0.113019,37,4,1.17,0.345,0
1022,REG_4_D05_01022,Register,5,6,4,0.116941,11,4,1.511,0.2553,0
1023,LOG_8_D06_01023,Logic,6,7,1,0.144889,19,8,2.828,0.1068,0
1024,LOG_16_D05_01024,Logic,5,3,3,0.049519,10,16,3.284,0.2463,0
1025,REG_16_D04_01025,Register,4,3,2,0.117507,27,16,4.623,0.1394,0
1026,LOG_4_D01_01026,Logic,1,6,2,0.105586,15,4,1.027,0.4987,0
1027,BUF_4_D04_01027,Buffer,4,3,4,0.129453,30,4,1.212,0.1753,0
1028,BUF_1_D07_01028,Buffer,7,8,4,0.051679,24,1,0.465,0.3747,0
1029,BUF_1_D11_01029,Buffer,11,8,2,-0.001541,29,1,0.601,0.7566,1
1030,LOG_8_D08_01030,Logic,8,3,2,0.06173,31,8,2.446,0.1217,0
1031,LOG_1_D06_01031,Logic,6,2,2,0.144687,30,1,0.595,0.1743,0
1032,BUF_1_D03_01032,Buffer,3,4,4,0.025649,25,1,0.577,0.174,0
1033,BUF_16_D02_01033,Buffer,2,8,2,0.100761,12,16,5.077,0.1845,0
1034,LOG_8_D06_01034,Logic,6,15,3,-0.005605,27,8,2.841,0.9247,1
1035,LOG_4_D08_01035,Logic,8,7,2,0.132055,36,4,1.08,0.3611,0
1036,LOG_1_D06_01036,Logic,6,4,4,0.126323,31,1,0.578,0.4835,0
1037,REG_4_D05_01037,Register,5,5,3,0.097838,21,4,0.966,0.198,0
1038,LOG_4_D12_01038,Logic,12,11,2,-0.030208,52,4,0.983,0.5607,1
1039,REG_8_D11_01039,Register,11,11,5,-0.028436,58,8,1.567,0.7328,1
1040,LOG_16_D02_01040,Logic,2,2,1,0.145176,42,16,4.05,0.1574,0
1041,LOG_16_D11_01041,Logic,11,4,3,-0.024997,54,16,5.463,0.6701,1
1042,LOG_4_D07_01042,Logic,7,7,1,0.036326,45,4,0.979,0.1313,0
1043,PRT_2_D01_01043,Port,1,8,3,0.056995,27,2,0.711,0.3574,0
1044,REG_16_D06_01044,Register,6,8,3,0.116449,40,16,4.775,0.1223,0
1045,BUF_16_D06_01045,Buffer,6,3,4,0.129214,44,16,5.068,0.2002,0
1046,REG_8_D04_01046,Register,4,6,3,0.019688,45,8,2.001,0.3749,0
1047,LOG_4_D03_01047,Logic,3,7,2,0.043379,27,4,1.545,0.3683,0
1048,REG_16_D03_01048,Register,3,3,3,0.007309,24,16,4.941,0.1354,0
1049,BUF_8_D03_01049,Buffer,3,7,1,0.0338,43,8,2.864,0.0907,0
1050,LOG_16_D06_01050,Logic,6,6,4,0.02429,23,16,4.524,0.2234,0
1051,LOG_1_D07_01051,Logic,7,11,1,-0.059098,42,1,0.549,0.5275,1
1052,REG_1_D04_01052,Register,4,4,2,0.068852,14,1,0.509,0.4152,0
1053,PRT_8_D08_01053,Port,8,8,4,0.085667,17,8,1.798,0.4993,0
1054,BUF_8_D07_01054,Buffer,7,7,3,0.107478,21,8,2.092,0.4919,0
1055,PRT_4_D07_01055,Port,7,9,5,-0.049649,33,4,1.588,0.929,1
1056,PRT_8_D07_01056,Port,7,12,5,-0.069055,57,8,2.357,0.9405,1
1057,LOG_8_D04_01057,Logic,4,6,2,0.072467,8,8,2.49,0.3084,0
1058,LOG_4_D07_01058,Logic,7,2,2,0.008207,8,4,1.281,0.2518,0
1059,BUF_1_D02_01059,Buffer,2,6,1,0.143436,21,1,0.593,0.1742,0
1060,LOG_4_D03_01060,Logic,3,7,2,0.100961,24,4,1.086,0.1894,0
1061,REG_1_D10_01061,Register,10,10,2,-0.014864,45,1,0.644,0.9401,1
1062,LOG_2_D06_01062,Logic,6,2,1,0.094008,15,2,0.7,0.2884,0
1063,BUF_4_D03_01063,Buffer,3,3,1,0.099164,12,4,0.971,0.2727,0
1064,PRT_2_D07_01064,Port,7,7,4,0.10598,26,2,0.638,0.1123,0
1065,LOG_2_D07_01065,Logic,7,5,4,0.018157,17,2,0.74,0.1672,0
1066,BUF_16_D02_01066,Buffer,2,6,4,0.114013,6,16,2.895,0.2857,0
1067,BUF_1_D06_01067,Buffer,6,2,2,0.005251,5,1,0.515,0.4933,0
1068,LOG_16_D06_01068,Logic,6,2,2,0.03233,16,16,3.399,0.3294,0
1069,LOG_2_D12_01069,Logic,12,14,2,-0.029024,53,2,0.803,0.737,1
1070,REG_4_D08_01070,Register,8,1,1,0.140617,12,4,1.648,0.4497,0
1071,LOG_2_D11_01071,Logic,11,6,5,-0.035928,56,2,0.841,0.9001,1
1072,PRT_16_D08_01072,Port,8,11,5,-0.0093,32,16,2.909,0.842,1
1073,LOG_1_D03_01073,Logic,3,4,4,0.032309,27,1,0.633,0.2319,0
1074,PRT_16_D02_01074,Port,2,2,3,0.137221,39,16,3.961,0.3033,0
1075,BUF_8_D04_01075,Buffer,4,5,3,0.024644,23,8,2.147,0.3936,0
1076,LOG_8_D08_01076,Logic,8,1,4,0.020126,44,8,1.989,0.3026,0
1077,PRT_16_D05_01077,Port,5,1,1,0.032271,42,16,4.437,0.0901,0
1078,BUF_2_D11_01078,Buffer,11,4,5,-0.077623,49,2,0.741,0.9334,1
1079,BUF_1_D07_01079,Buffer,7,3,3,0.103764,18,1,0.541,0.0701,0
1080,LOG_16_D04_01080,Logic,4,6,1,0.108535,41,16,2.75,0.2729,0
1081,PRT_2_D04_01081,Port,4,2,3,0.005687,26,2,0.995,0.1582,0
1082,REG_4_D06_01082,Register,6,7,1,0.02761,44,4,1.606,0.3194,0
1083,LOG_8_D10_01083,Logic,10,15,3,-0.062586,42,8,2.604,0.8893,1
1084,LOG_4_D07_01084,Logic,7,7,3,0.127182,36,4,1.38,0.1353,0
1085,BUF_1_D07_01085,Buffer,7,1,4,0.023689,9,1,0.473,0.3603,0
1086,PRT_8_D08_01086,Port,8,2,2,0.082856,21,8,1.956,0.1253,0
1087,LOG_1_D05_01087,Logic,5,2,1,0.062261,17,1,0.561,0.4485,0
1088,LOG_8_D03_01088,Logic,3,1,4,0.074429,7,8,1.795,0.1001,0
1089,REG_8_D02_01089,Register,2,4,4,0.094222,14,8,2.455,0.2471,0
1090,LOG_4_D04_01090,Logic,4,4,3,0.011345,14,4,1.588,0.0564,0
1091,LOG_8_D03_01091,Logic,3,6,4,0.034094,30,8,1.745,0.3399,0
1092,LOG_1_D02_01092,Logic,2,4,2,0.095946,33,1,0.624,0.2011,0
1093,LOG_4_D07_01093,Logic,7,13,5,-0.055536,60,4,0.945,0.5305,1
1094,BUF_4_D09_01094,Buffer,9,12,5,-0.078516,45,4,0.931,0.8102,1
1095,PRT_16_D04_01095,Port,4,1,4,0.005496,29,16,3.083,0.0763,0
1096,LOG_8_D01_01096,Logic,1,2,1,0.099085,41,8,1.952,0.4599,0
1097,BUF_8_D08_01097,Buffer,8,4,4,0.093828,45,8,2.267,0.2053,0
1098,REG_8_D08_01098,Register,8,6,2,0.025939,16,8,3.099,0.3367,0
1099,REG_8_D06_01099,Register,6,1,4,0.12179,34,8,2.637,0.1148,0
1100,BUF_8_D07_01100,Buffer,7,10,2,-0.008588,50,8,2.914,0.6265,1
1101,LOG_2_D08_01101,Logic,8,8,4,0.07221,30,2,0.889,0.202,0
1102,LOG_4_D04_01102,Logic,4,4,2,0.142461,44,4,1.62,0.3782,0
1103,BUF_16_D07_01103,Buffer,7,6,3,0.035959,11,16,4.787,0.1136,0
1104,LOG_8_D07_01104,Logic,7,1,2,0.036491,15,8,2.999,0.2983,0
1105,LOG_16_D08_01105,Logic,8,1,2,0.060966,22,16,5.162,0.3501,0
1106,BUF_8_D04_01106,Buffer,4,3,4,0.050891,13,8,2.006,0.1606,0
1107,PRT_4_D01_01107,Port,1,2,1,0.017434,8,4,1.582,0.0539,0
1108,LOG_4_D08_01108,Logic,8,7,2,0.001426,29,4,1.399,0.6038,1
1109,LOG_16_D08_01109,Logic,8,8,3,0.107022,11,16,3.211,0.1804,0
1110,REG_16_D03_01110,Register,3,7,1,0.082184,15,16,4.467,0.3282,0
1111,LOG_1_D05_01111,Logic,5,4,1,0.101261,33,1,0.601,0.116,0
1112,LOG_4_D07_01112,Logic,7,8,4,0.074148,42,4,1.645,0.3952,0
1113,BUF_4_D03_01113,Buffer,3,8,1,0.145693,41,4,1.608,0.476,0
1114,PRT_2_D06_01114,Port,6,2,2,0.024567,30,2,0.644,0.185,0
1115,PRT_4_D04_01115,Port,4,6,3,0.108154,10,4,1.382,0.4769,0
1116,REG_4_D01_01116,Register,1,7,2,0.057956,37,4,1.686,0.1637,0
1117,PRT_4_D01_01117,Port,1,8,3,0.136343,20,4,1.11,0.0734,0
1118,PRT_1_D06_01118,Port,6,1,3,0.11375,34,1,0.517,0.3919,0
1119,LOG_8_D01_01119,Logic,1,1,3,0.060197,29,8,1.558,0.457,0
1120,BUF_8_D07_01120,Buffer,7,6,3,0.121456,32,8,2.632,0.4341,0
1121,LOG_1_D06_01121,Logic,6,5,2,0.07588,33,1,0.611,0.17,0
1122,PRT_2_D02_01122,Port,2,1,2,0.121903,9,2,0.749,0.0982,0
1123,LOG_16_D04_01123,Logic,4,2,1,0.006399,26,16,2.925,0.0561,0
1124,BUF_2_D08_01124,Buffer,8,6,1,0.093822,13,2,0.967,0.0753,0
1125,PRT_2_D03_01125,Port,3,2,1,0.005557,19,2,0.62,0.4062,0
1126,LOG_16_D06_01126,Logic,6,4,4,0.123545,36,16,4.96,0.3687,0
1127,LOG_4_D01_01127,Logic,1,8,2,0.0786,17,4,1.015,0.0858,0
1128,BUF_2_D04_01128,Buffer,4,2,1,0.032289,19,2,0.758,0.4319,0
1129,REG_2_D05_01129,Register,5,7,3,0.036647,27,2,0.812,0.1629,0
1130,BUF_1_D05_01130,Buffer,5,5,2,0.014375,27,1,0.574,0.0783,0
1131,REG_16_D02_01131,Register,2,8,1,0.146689,25,16,5.168,0.3535,0
1132,PRT_4_D02_01132,Port,2,5,3,0.070364,35,4,1.3,0.384,0
1133,REG_8_D06_01133,Register,6,4,2,0.090148,27,8,2.244,0.0692,0
1134,LOG_8_D07_01134,Logic,7,8,4,0.070566,29,8,3.019,0.1139,0
1135,REG_4_D12_01135,Register,12,9,4,0.00413,50,4,0.911,0.7661,1
1136,REG_2_D03_01136,Register,3,3,2,0.036464,35,2,0.708,0.0574,0
1137,LOG_4_D09_01137,Logic,9,10,2,-0.054201,60,4,1.082,0.9276,1
1138,LOG_4_D08_01138,Logic,8,7,4,0.142363,8,4,1.669,0.1219,0
1139,LOG_2_D06_01139,Logic,6,8,3,0.025514,36,2,0.767,0.2834,0
1140,LOG_16_D08_01140,Logic,8,14,2,-0.051221,52,16,3.09,0.6053,1
1141,LOG_16_D05_01141,Logic,5,6,3,0.122033,28,16,5.805,0.4388,0
1142,LOG_4_D08_01142,Logic,8,6,4,0.040686,19,4,1.407,0.4751,0
1143,PRT_2_D08_01143,Port,8,5,3,0.088697,17,2,0.986,0.199,0
1144,REG_4_D04_01144,Register,4,4,2,0.075845,6,4,1.309,0.2614,0
1145,LOG_1_D03_01145,Logic,3,6,1,0.081739,22,1,0.54,0.2582,0
1146,REG_2_D05_01146,Register,5,3,3,0.127927,20,2,0.853,0.0766,0
1147,LOG_16_D08_01147,Logic,8,3,3,0.143717,25,16,5.526,0.2681,0
